trigE,trigM,lep_n,jet_n,met_et,met_phi,lep_pt_0,lep_pt_1,lep_eta_0,lep_eta_1,lep_E_0,lep_E_1,lep_phi_0,lep_phi_1,lep_charge_0,lep_charge_1,lep_type_0,lep_type_1,lep_ptcone30_0,lep_ptcone30_1,lep_etcone20_0,lep_etcone20_1,lep_isTightID_0,lep_isTightID_1,jet_pt,jet_eta,jet_phi,jet_E,jet_MV2c10,sample,mLL,pTll,dphi_ll,dphi_ll_met
True,False,2,0,56328.14,-2.323236,34849.734375,21691.69140625,1.1356620788574219,1.670675277709961,59844.72265625,59694.28515625,0.6816161274909973,0.7484187483787537,-1,1,11,13,0.0,0.0,-1238.252197265625,-595.1669921875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,14.998851224026765,56.51159695244396,0.06680262088775635,3.030477702384177
False,True,2,0,58480.184,-2.8468947,30476.712890625,22150.521484375,1.413036584854126,0.9174624085426331,66314.59375,32145.529296875,-0.7965951561927795,0.2685983180999756,1,-1,13,11,0.0,0.0,-186.45806884765625,-279.095458984375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,29.418370944765506,45.53460825733675,1.0651934742927551,2.4899141662504
True,False,2,0,48352.848,-0.41520637,44429.79296875,17682.8828125,0.7708518505096436,1.4313355684280396,58296.90234375,39108.25390625,3.04592227935791,1.621407151222229,-1,1,11,13,0.0,0.0,-42.317138671875,-417.935302734375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,41.202345599275255,50.156980677667626,1.4245151281356812,3.104853707005762
True,True,2,1,42900.293,0.66406614,49090.97265625,34989.7734375,-1.3439228534698486,-2.016449451446533,100510.75,133743.765625,-2.8273839950561523,-2.057788133621216,-1,1,13,11,0.0,0.0,-868.3052368164062,-448.318603515625,1,1,41543.82421875,-0.77089923620224,0.7744186520576477,54952.48828125,-0.20619064569473267,Higgs,42.12759288966319,78.1118340206512,0.7695958614349365,3.1087168435499857
True,True,2,1,34246.492,1.3643813,46426.8984375,27618.400390625,-2.1480119228363037,-1.6447117328643799,201597.75,74191.171875,-0.7833005785942078,-1.7986643314361572,-1,1,11,13,0.0,0.0,-337.76025390625,-441.48394775390625,1,1,33999.7578125,-2.43979811668396,2.1057584285736084,196522.703125,-0.9274883270263672,Higgs,39.29272077942468,65.34912143613397,1.0153637528419495,2.5149807525563137
False,True,2,0,47771.02,0.6743395,33722.0859375,26164.93359375,-1.8696807622909546,-1.6793811321258545,111964.09375,72591.0234375,2.9475035667419434,-1.8424967527389526,-1,1,13,11,0.0,0.0,-155.74090576171875,-532.599609375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,40.74187740898139,44.25611770685301,1.4931849876986902,2.903525182138554
True,False,2,0,33690.7,-2.085424,32150.46875,20255.443359375,-1.026397943496704,-0.09012254327535629,50625.5703125,20338.03125,0.22473199665546417,1.7485761642456055,-1,1,11,13,0.0,0.0,-1264.03125,-816.02392578125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,43.071139096655614,38.79517648379425,1.5238441675901413,2.8588073236638483
True,False,2,0,48712.94,1.7904385,33032.06640625,22816.74609375,0.933833122253418,0.5438189506530762,48512.33203125,26274.833984375,-1.2983307838439941,-1.2137824296951294,1,-1,11,13,0.0,0.0,-1163.60693359375,-366.6094970703125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,11.022193895333665,55.80058612102842,0.08454835414886475,3.054231975052245
True,True,2,1,37771.562,3.0418284,49082.81640625,27025.17578125,-0.7974817752838135,-1.0486490726470947,65535.59765625,43297.08984375,0.8098679184913635,-0.587196409702301,-1,1,13,11,0.0,0.0,-461.7269592285156,-258.6858825683594,1,1,32064.55078125,-0.40179815888404846,-2.060652494430542,35240.1953125,-0.7779489159584045,Higgs,47.73341269295632,59.98390712270648,1.3970643281936646,2.691748588161917
True,False,2,1,47026.547,1.7937781,43953.5859375,24284.93359375,1.1504087448120117,0.15600138902664185,76391.140625,24581.265625,-0.8666408061981201,-1.1972332000732422,1,-1,11,13,0.0,0.0,-1177.815673828125,-596.1444091796875,1,1,30640.0078125,1.2811014652252197,3.0546536445617676,59800.578125,-0.8930355906486511,Higgs,35.51055787010503,67.38616709681627,0.33059239387512207,2.777669388410703
True,False,2,1,58571.066,-2.8117697,34412.0078125,18562.2265625,-0.4907224178314209,-1.5230903625488281,38639.17578125,44590.43359375,1.046614408493042,-0.4420495927333832,-1,1,11,13,0.0,0.0,-78.46011352539062,-692.41455078125,1,1,30065.19140625,0.9288206100463867,0.6616877317428589,44426.078125,-0.912746250629425,Higgs,43.77391562178674,40.41721007631106,1.4886640012264252,2.9002271733087026
True,False,2,0,62526.938,1.4761467,55305.54296875,15015.158203125,0.5790483951568604,1.147688388824463,64839.41796875,26038.529296875,-0.36954936385154724,0.15697410702705383,-1,1,11,13,0.0,0.0,-489.6260070800781,-353.17510986328125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,22.378059260603305,68.70265912738182,0.5265234708786011,1.735644557993306
True,False,2,0,57999.3,-1.9133341,40687.1953125,32623.1796875,-0.0655243769288063,0.5952229499816895,40774.70703125,38574.8671875,1.1742202043533325,1.555269479751587,-1,1,13,11,0.0,0.0,-5.552001953125,-1101.13916015625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,28.13010235665317,72.00002187321219,0.3810492753982544,3.0263178544407383
True,True,2,0,49006.152,-2.556947,34576.87890625,27760.431640625,0.911836564540863,-0.1941051185131073,49975.2578125,28285.234375,1.3060234785079956,0.29444143176078796,1,-1,11,13,0.0,0.0,-690.639404296875,-1467.759765625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,46.903627653247575,54.632062408470496,1.0115820467472076,2.8655179259206083
False,True,2,0,46568.402,0.9409104,25388.201171875,22247.166015625,1.7088922262191772,2.3932931423187256,72406.0390625,122813.4921875,-2.7722702026367188,-1.7426506280899048,1,-1,13,11,0.0,0.0,-563.02490234375,-436.3587646484375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,28.683775265596733,41.49000942570177,1.029619574546814,3.0475306342878623
True,False,2,1,63760.96,0.23725133,49338.23828125,21818.51953125,0.8595671653747559,0.967573881149292,68715.421875,32854.01953125,-2.3753609657287598,-2.671475410461426,-1,1,11,13,0.0,0.0,-20.0950927734375,-597.2364501953125,1,1,25828.849609375,2.19016170501709,1.923650860786438,116905.7265625,-0.27038052678108215,Higgs,10.308864420414631,70.49525812964903,0.296114444732666,2.703050455064529
True,True,2,1,30893.805,2.4907265,57609.87890625,27295.541015625,-0.05210255831480026,0.6944460272789001,57688.09375,34146.20703125,-0.25034916400909424,-0.2993660867214203,-1,1,11,13,0.0,0.0,-216.38571166992188,-262.6761474609375,1,1,55033.15625,0.18017606437206268,-3.11208176612854,56257.71875,-0.6919458508491516,Higgs,30.358695236050654,84.8831722131255,0.04901692271232605,2.756832150934961
True,True,2,0,39622.445,1.9880027,42778.796875,27985.25390625,0.7303102016448975,0.3434823155403137,54703.04296875,29652.587890625,-1.6086221933364868,-0.2462896704673767,1,-1,11,13,0.0,0.0,-272.29022216796875,-452.6784973144531,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,45.609298500116296,55.75596910781951,1.36233252286911,3.0833218518348113
False,True,2,1,63554.137,2.7594926,29762.607421875,28557.0,-0.5237621665000916,0.22042535245418549,33939.12890625,29253.7578125,-1.36208975315094,-1.2387640476226807,1,-1,11,13,0.0,0.0,-272.40264892578125,-182.8891143798828,1,1,53689.8515625,1.1670904159545898,0.6274790167808533,94720.8046875,-0.8066807985305786,Higgs,22.488741781488155,58.208815423442644,0.12332570552825928,2.2219894332776917
True,False,2,0,53172.46,-0.95675224,47971.4453125,15715.91015625,-2.1181070804595947,-1.0871282815933228,202334.953125,25954.478515625,1.928396224975586,-2.566002130508423,-1,1,11,13,0.0,0.0,-322.500732421875,-148.11920166015625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,52.046312151005374,47.139725179490455,1.7887869516955774,3.0664964399382075
True,True,2,1,56339.547,-1.7809829,32779.875,32523.662109375,-1.8304556608200073,-0.7410282492637634,104847.546875,41869.71875,0.6059396266937256,0.9580273032188416,1,-1,11,13,0.0,0.0,-208.7875518798828,-698.5950317382812,1,1,22558.93359375,0.9232717752456665,2.3823375701904297,33333.984375,-0.6714202165603638,Higgs,39.06834164790055,64.29423838982467,0.35208767652511597,2.5622683992145
True,False,2,0,53914.77,-0.9758818,46047.98828125,16535.83984375,1.9531886577606201,1.9133776426315308,165610.59375,57243.19140625,2.6693670749664307,1.2327814102172852,-1,1,11,13,0.0,0.0,-91.58171081542969,-122.36322021484375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,36.33616687900301,50.96690594187788,1.4365856647491455,2.965276041855912
True,False,2,0,47886.234,0.084749445,34468.9296875,18010.84375,0.34824469685554504,1.1484332084655762,36580.23828125,31252.431640625,-3.045452117919922,-2.3016514778137207,1,-1,11,13,0.0,0.0,-29.14801025390625,-739.0156860351562,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,27.332956574456514,49.256603876208885,0.7438006401062012,2.88001973193019
True,False,2,0,53484.875,-0.024661195,37877.78125,19135.072265625,-1.2685638666152954,-0.6074163913726807,72668.1015625,22775.181640625,2.7190418243408203,-3.0867867469787598,-1,1,11,13,0.0,0.0,-1157.6663818359375,-632.2672729492188,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,22.14892883585126,55.57355057466788,0.47735673586000615,2.902562211412402
True,True,2,0,52364.53,-1.3027934,47525.77734375,29240.560546875,-2.420985698699951,-1.8589988946914673,269608.625,96101.1171875,2.08156156539917,1.9078359603881836,1,-1,13,11,0.0,0.0,-215.989990234375,-230.76101684570312,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,22.190344207414135,76.49336339821797,0.17372560501098633,2.96495381483102
True,True,2,0,46080.758,0.48852506,38925.8046875,28087.3046875,-0.2991497218608856,-0.7457817196846008,40680.71484375,36267.05859375,-2.1744470596313477,2.6464169025421143,-1,1,13,11,0.0,0.0,-312.41845703125,-153.77301025390625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,46.60103352831707,50.406805020853355,1.4623213450061243,3.033126996978325
False,True,2,0,56690.957,-1.8002061,32002.7265625,30969.8125,-2.199554204940796,-1.892414927482605,146121.984375,105081.8203125,1.8728828430175781,1.450495719909668,1,-1,13,11,0.0,0.0,-46.44718933105469,-210.23287963867188,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,16.384350218879895,61.57375865003805,0.42238712310791016,2.8177734102838885
True,False,2,0,34430.31,-1.8212262,37835.19921875,16017.689453125,-0.5092973113059998,-1.3162240982055664,42849.1015625,32015.203125,1.693776249885559,2.3010220527648926,1,-1,11,13,0.0,0.0,-268.9208068847656,-741.8757934570312,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,25.16302853397383,51.801968270917584,0.6072458028793335,2.59081665184441
True,False,2,0,38834.8,1.4310236,29286.9296875,22325.240234375,0.4736030697822571,1.0621346235275269,32633.310546875,36147.57421875,-1.3363231420516968,-1.540126085281372,1,-1,11,13,0.0,0.0,-415.3241882324219,-646.8753051757812,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,16.12903768528729,51.349317286266135,0.2038029432296753,2.8554563677704854
True,True,2,1,57332.92,-0.30590287,44592.21875,34313.62109375,2.0358810424804688,1.7705392837524414,173676.96875,103700.25,3.027013063430786,-2.288872718811035,1,-1,13,11,0.0,0.0,-349.7018127441406,-7.2603759765625,1,1,33184.39453125,2.2151594161987305,1.1401666402816772,153883.78125,-0.5663544535636902,Higgs,37.839677223573965,70.01895451481465,0.9672995249377649,2.534935480747955
True,False,2,0,49535.68,-2.0766675,25729.44140625,22744.017578125,-1.3533693552017212,-1.8927981853485107,53116.0234375,77199.7109375,1.015805959701538,1.0301086902618408,1,-1,11,13,0.0,0.0,-68.06954956054688,-38.30731964111328,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,13.212490652968784,48.4722241759736,0.014302730560302734,3.0991844204770773
True,False,2,1,38120.664,-1.1262481,25862.033203125,16758.619140625,1.312856674194336,-0.7959373593330383,51540.7890625,22353.53125,0.9824231863021851,1.1104021072387695,1,-1,11,13,0.0,0.0,-1183.2042236328125,-1102.593505859375,1,1,40495.43359375,-1.2274020910263062,-3.1125950813293457,75207.203125,-0.7449834942817688,Higgs,52.56854884528366,42.53740714675656,0.12797892093658447,2.1589753248302808
True,False,2,1,79463.32,-0.8641146,31332.140625,26926.021484375,-1.1653354167938232,-1.9480301141738892,55126.02734375,96360.34375,1.029209017753601,1.7720272541046143,-1,1,11,13,0.0,0.0,-569.2897338867188,-168.74819946289062,1,1,66423.6875,-1.775009036064148,3.034999132156372,201788.015625,-0.743245005607605,Higgs,31.436472201766342,54.30948521099152,0.7428182363510132,2.2352841088914435
False,True,2,1,92415.91,1.717139,34328.046875,26194.83984375,1.8377131223678589,2.0607714653015137,110559.296875,104509.296875,-1.2882015705108643,-1.9454413652420044,1,-1,13,11,0.0,0.0,-455.49017333984375,-215.4227294921875,1,1,26280.78515625,-1.171213984489441,-0.5727632641792297,46882.8359375,-0.13091745972633362,Higgs,20.483497884270477,57.34433313756646,0.6572397947311401,2.995014973490579
False,True,2,1,64198.887,-0.93405366,38022.10546875,22612.7734375,-0.6123700141906738,-1.0131431818008423,45376.90234375,35245.6328125,2.230712413787842,1.361194372177124,1,-1,13,11,0.0,0.0,-632.4048461914062,-433.689697265625,1,1,32995.0,1.5248992443084717,-2.3235044479370117,79676.390625,-0.5215579271316528,Higgs,27.38738389300813,55.3757714266093,0.8695180416107178,2.847481480674311
True,False,2,1,32729.023,1.5404272,41671.0546875,36007.453125,-0.7442066073417664,-0.7831780910491943,53753.3046875,47626.4765625,-1.003674030303955,-2.18269944190979,1,-1,13,11,0.0,0.0,-1032.837646484375,-244.0496826171875,1,1,23573.359375,1.6240653991699219,0.5184854865074158,62481.8828125,-0.748032808303833,Higgs,43.09734554554089,64.64401401350753,1.179025411605835,3.0848861544184314
True,False,2,0,43948.22,1.8757516,36914.61328125,19482.96875,-0.41629737615585327,-0.45561349391937256,40159.79296875,21540.625,-0.7499607801437378,-2.3278281688690186,1,-1,11,13,0.0,0.0,-370.13897705078125,-853.9495239257812,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,38.07486565391198,41.618550260778605,1.5778673887252808,3.1128746288352707
True,True,2,0,68378.49,-0.059804738,58278.390625,30952.93359375,1.6358920335769653,1.2530548572540283,155277.359375,58604.09765625,1.5673210620880127,2.0032362937927246,1,-1,11,13,0.0,0.0,-529.7222290039062,-461.50677490234375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,24.597055092041096,87.32035562805692,0.4359152317047119,1.7773641950333499
True,True,2,0,33860.273,-1.6084663,38158.23828125,28837.8828125,-0.6765969395637512,-0.3010967969894409,47230.6640625,30155.185546875,2.574877977371216,1.003455400466919,1,-1,11,13,0.0,0.0,-72.14251708984375,-326.7367248535156,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,48.57131604655014,47.81523166495787,1.5714225769042969,2.7472362243754995
True,False,2,0,40925.363,1.1864886,27062.32421875,17399.158203125,-0.21847636997699738,0.264708012342453,27710.765625,18012.619140625,-2.2434334754943848,-1.8881030082702637,-1,1,11,13,0.0,0.0,-208.61639404296875,-488.06683349609375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,13.073415291623228,43.794924844988586,0.3553304672241211,2.9919233652885895
True,False,2,0,36443.0,2.0001106,41200.5390625,15664.88671875,0.5010749697685242,0.38206103444099426,46481.90234375,16822.5,-2.1467103958129883,-1.6402076482772827,-1,1,11,13,0.0,0.0,-215.4527587890625,-701.77734375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,13.085008385809688,55.4221226192562,0.5065027475357056,2.273915838286987
True,False,2,0,48836.883,0.12811527,32352.158203125,21526.76171875,1.0513653755187988,0.47138601541519165,51941.64453125,23963.28515625,-2.7487194538116455,3.098477602005005,-1,1,11,13,0.0,0.0,-163.74717712402344,-200.1318359375,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,19.266672170961478,52.65585423754416,0.43598825136293584,3.050351388133632
True,True,2,0,79579.71,-2.5655534,39344.56640625,27240.97265625,0.4382873475551605,0.35170626640319824,43184.5390625,28943.228515625,1.0137521028518677,-0.46411940455436707,1,-1,13,11,0.0,0.0,-1053.0086669921875,-633.27294921875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,44.189407812508634,49.88957474720069,1.4778715074062347,3.0045023877397323
False,True,2,0,31266.172,-2.175372,28763.615234375,22680.52734375,-1.2573121786117554,-0.3387678265571594,54656.37890625,23994.470703125,1.085898756980896,1.1367753744125366,1,-1,13,11,0.0,0.0,-966.4754028320312,-219.15185546875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,24.32934564134508,51.427731287139686,0.050876617431640625,2.9994849861290263
True,False,2,0,48820.2,-1.068384,38397.8046875,20035.650390625,-0.6552167534828186,-1.2343071699142456,46939.19140625,37336.91796875,2.320807456970215,1.804580807685852,1,-1,11,13,0.0,0.0,-609.2056884765625,-849.4461669921875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,21.58205896870593,56.691833295956336,0.5162266492843628,3.069336446258924
True,False,2,0,57008.76,1.1338897,34614.6484375,20878.05859375,-1.1510874032974243,-0.6165771484375,60193.51953125,24974.19140625,-1.8161392211914062,-2.6122069358825684,-1,1,11,13,0.0,0.0,-97.52659606933594,-415.5592041015625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,25.411374240066568,51.4309040150398,0.7960677146911621,3.038833552760323
True,False,2,0,57794.562,-2.1931853,41443.48046875,23376.06640625,-1.1370853185653687,-1.8039649724960327,71250.0625,72913.84375,0.803670346736908,1.5200811624526978,1,-1,11,13,0.0,0.0,-703.16748046875,-573.8812866210938,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,30.387011559655015,61.03487344218349,0.7164108157157898,3.0320935610777937
False,True,2,1,72714.66,0.072156265,46689.48828125,30870.0546875,1.3126816749572754,2.2058677673339844,93034.078125,141821.359375,2.6369850635528564,2.2782819271087646,1,-1,13,11,0.0,0.0,-114.5133056640625,-27.599365234375,1,1,24619.859375,0.03975476324558258,-0.9042994976043701,25326.060546875,0.11204322427511215,Higgs,37.574246905303504,76.3676151429548,0.3587031364440918,2.4224391860230767
True,False,2,0,65251.863,1.285078,37486.46875,26319.708984375,-0.5860236883163452,-0.6370722055435181,44109.67578125,31844.0625,-2.4443178176879883,-1.5863056182861328,-1,1,11,13,0.0,0.0,-62.5400390625,-337.61260986328125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,26.180811784532356,58.20966489338801,0.8580121994018555,2.9029127689775907
True,False,2,1,32525.29,2.5724428,53239.0859375,20320.376953125,-1.0969253778457642,-2.1512210369110107,88612.1875,88512.46875,-1.1929963827133179,-0.3017434775829315,-1,1,11,13,0.0,0.0,-657.3621826171875,-152.6824951171875,1,1,41151.4609375,1.2653883695602417,1.9401886463165283,78879.5703125,-0.7593424916267395,Higgs,46.06562645072862,67.8752859326271,0.8912529051303864,2.7527782518553394
True,False,2,0,49817.277,0.65008354,26782.58984375,25188.279296875,-0.49855905771255493,-1.0337632894515991,30180.6640625,39889.46875,-1.8650532960891724,-2.260587215423584,-1,1,11,13,0.0,0.0,-256.0206604003906,-219.86297607421875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,17.380028186175764,50.95880384145857,0.3955339193344116,2.706756624257709
True,False,2,1,104744.36,-0.8634325,34060.43359375,26211.533203125,0.9569894671440125,0.7744719982147217,50884.46484375,34473.484375,0.746850311756134,1.6339504718780518,-1,1,11,13,0.0,0.0,-2113.564697265625,-938.4642333984375,1,1,37027.94921875,2.2139923572540283,3.008026123046875,171613.40625,-0.8713740706443787,Higgs,26.220389099730852,54.543785623550086,0.8871001601219177,1.9920387081340252
True,False,2,0,42317.41,-2.844691,29149.609375,27475.97265625,-2.126801013946533,-1.5354129076004028,123990.953125,66747.5078125,0.8022517561912537,-0.38181325793266296,-1,1,13,11,0.0,0.0,-183.55731201171875,-439.71697998046875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,35.861518261565735,46.997650983083886,1.1840650141239166,3.074784310125163
True,False,2,0,40666.56,1.9546895,39459.75,28488.041015625,0.2827354371547699,0.24608193337917328,41047.4765625,29355.158203125,-0.4415605962276459,-2.1976351737976074,-1,1,11,13,0.0,0.0,-1911.222900390625,-587.8956298828125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,51.613440607372524,44.20933689169294,1.7560745775699615,3.0821387914986946
True,False,2,0,36352.195,0.7689495,64318.34765625,16088.1650390625,-0.3056583106517792,0.5037159323692322,67346.3515625,18173.017578125,-2.2420542240142822,2.6985201835632324,1,-1,11,13,0.0,0.0,-738.5281982421875,-697.3759155273438,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,48.1358720517488,69.74114755048818,1.3426108996020716,3.0455420166504297
True,True,2,0,60330.117,1.186615,38496.07421875,29770.73046875,-1.9155404567718506,-1.070979118347168,133540.375,48539.92578125,-1.6148409843444824,-2.5844979286193848,1,-1,11,13,0.0,0.0,-628.2073974609375,-1326.02392578125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,43.16199319934027,60.53612800575937,0.9696569442749023,3.064126313730889
True,True,2,0,46941.777,1.5160141,32995.671875,27936.173828125,-1.4294096231460571,-0.6849313974380493,72849.2890625,34749.25390625,-0.8391838073730469,-2.5973000526428223,-1,1,13,11,0.0,0.0,-373.1544189453125,-30.133575439453125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,52.1707772892903,39.06184019144246,1.7581162452697754,3.134337413149679
True,False,2,0,51087.336,2.6836662,47627.44140625,17733.31640625,2.0574092864990234,1.766646385192871,189401.328125,53396.03125,-0.7338653206825256,0.8547806739807129,1,-1,11,13,0.0,0.0,-337.26171875,-208.5652313232422,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,42.32308691046583,50.52419119534951,1.5886459946632385,3.0589666841772343
True,False,2,1,35396.26,-2.5598123,53437.40234375,27812.083984375,-0.024219900369644165,-0.41852131485939026,53453.078125,30283.814453125,-0.8071053624153137,-0.2782251238822937,-1,1,11,13,0.0,0.0,-1062.224365234375,-525.0291137695312,1,1,69996.890625,0.43736565113067627,2.1154658794403076,77143.6796875,-0.8982136845588684,Higgs,25.30193236810915,78.71064892668268,0.52888023853302,1.9319518565622325
True,True,2,1,48880.258,2.0126457,49889.390625,30091.482421875,-0.2861047387123108,0.36690545082092285,51945.2265625,32139.931640625,-0.17989537119865417,-0.5589942932128906,-1,1,11,13,0.0,0.0,-481.493896484375,-371.95947265625,1,1,48775.74609375,-0.6399756669998169,-2.732442617416382,59985.44921875,-0.8906891345977783,Higgs,29.60439656492873,78.63687822869225,0.37909892201423645,2.334636331727597
True,False,2,0,79543.7,-2.6029315,44979.578125,22351.1484375,-0.5250204801559448,-0.30605852603912354,51322.5234375,23406.419921875,0.6277442574501038,-0.14916107058525085,1,-1,11,13,0.0,0.0,-764.1669921875,-1406.1160888671875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,25.005752018081026,62.900974579664144,0.7769053280353546,2.9789048595231575
True,False,2,1,59686.56,0.6670144,44458.1171875,18429.716796875,0.00562535272911191,0.4462513029575348,44458.8203125,20295.697265625,-3.0224132537841797,-3.1259169578552246,-1,1,11,13,0.0,0.0,-2315.41845703125,-2022.943603515625,1,1,20428.203125,2.4771080017089844,-1.5758156776428223,122567.6328125,-0.8623865246772766,Higgs,13.055200822187134,62.81806890563594,0.10350370407104492,2.5634410127078695
True,True,2,0,51648.098,2.2277446,45870.10546875,30136.802734375,1.7466659545898438,0.9853214621543884,135541.6875,45988.640625,0.13280326128005981,-1.1308308839797974,-1,1,13,11,0.0,0.0,-352.7314147949219,-378.67041015625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,52.62669716328601,62.034112122884395,1.2636341452598572,2.576399449178744
True,True,2,1,49823.12,-2.710548,37574.5859375,29275.0625,-0.1673177182674408,-0.8180739283561707,38101.9140625,39629.82421875,-0.07463769614696503,-0.27821943163871765,1,-1,13,11,0.0,0.0,-520.5831298828125,-108.1431884765625,1,1,26759.232421875,1.2379322052001953,1.9655030965805054,50332.90625,-0.7580448985099792,Higgs,22.976884657504325,66.50896729242866,0.20358173549175262,2.5468000583382597
True,False,2,0,60431.7,0.16465393,54931.046875,21815.271484375,-0.8100992441177368,-1.2131413221359253,73963.140625,39936.2421875,-2.6538569927215576,2.7394161224365234,-1,1,11,13,0.0,0.0,-294.8238220214844,-1.78759765625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,32.94426562560035,70.72470085306773,0.8899121920215052,3.0605402918516758
True,False,2,0,68062.84,0.36859053,44084.66796875,17371.9375,2.2989556789398193,2.3982410430908203,221837.03125,96368.1171875,-3.0280861854553223,-2.4108071327209473,-1,1,11,13,0.0,0.0,-391.2373046875,-118.53543853759766,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,17.035720859965792,59.112215889274175,0.617279052734375,3.057443352995109
True,False,2,1,55002.402,-2.3600123,27858.455078125,25407.908203125,1.3670697212219238,1.6905876398086548,58205.90234375,71232.1328125,0.28527775406837463,1.8810832500457764,1,-1,11,13,0.0,0.0,-298.64459228515625,-230.0863494873047,1,1,20706.017578125,0.7073280811309814,-0.46957290172576904,26292.583984375,-0.9328197240829468,Higgs,39.06126969019703,37.2324425106639,1.5958054959774017,2.887128286117017
True,True,2,1,98629.69,-0.7558986,84269.140625,46409.109375,-2.1346018314361572,-2.1870808601379395,361176.34375,209337.875,1.110688328742981,0.8105729222297668,1,-1,11,13,0.0,0.0,-878.7415771484375,-441.2679748535156,1,1,24693.0390625,-1.2803211212158203,-1.0773011445999146,48118.1796875,-0.7485030293464661,Higgs,18.983810608253076,129.33365036317622,0.3001154065132141,1.7603051484601302
True,False,2,1,131543.34,-2.1214893,26118.525390625,18029.19140625,0.14566746354103088,1.0451136827468872,26396.12109375,28805.1953125,1.7564712762832642,1.5866572856903076,1,-1,11,13,0.0,0.0,-554.2184448242188,-1078.5386962890625,1,1,44713.60546875,-1.959057092666626,1.0485864877700806,161963.453125,-0.7679505348205566,Higgs,20.515568682897015,43.99402654805364,0.16981399059295654,2.474537716309631
True,False,2,0,49623.02,-2.8046987,33309.89453125,22451.345703125,-1.7336472272872925,-1.0291234254837036,97229.96875,35427.61328125,-0.6157040596008301,1.117389440536499,1,-1,11,13,0.0,0.0,-79.22592163085938,-338.9559326171875,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,46.08901650977234,37.03954317262349,1.733093500137329,2.8302224155372633
True,False,2,0,60525.34,-1.7084662,47331.44921875,24621.453125,1.9508132934570312,1.6932039260864258,169838.609375,69196.2265625,1.3351480960845947,2.6205315589904785,1,-1,11,13,0.0,0.0,-351.4637451171875,-347.64727783203125,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,41.86019427239145,59.183695665777755,1.2853834629058838,2.8289402954723943
True,False,2,0,57392.47,-1.1405299,39845.9453125,17090.134765625,1.5895298719406128,1.1405301094055176,101716.0546875,29464.23046875,1.747511863708496,2.671138048171997,1,-1,11,13,0.0,0.0,-203.02804565429688,-199.0902862548828,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,26.084334450889465,51.970484538540944,0.923626184463501,3.129688133485029
True,True,2,0,47362.465,2.5855434,36307.0390625,28367.296875,-2.2877070903778076,-1.9366624355316162,180696.875,100416.7265625,-0.15121380984783173,-1.272904396057129,1,-1,11,13,0.0,0.0,-308.0908203125,-167.03131103515625,1,1,0.0,0.0,0.0,0.0,0.0,Higgs,35.96920329418711,54.92919001660232,1.1216905862092972,3.062542582299682
